date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:59:23	30663/30663	---M-Z	200	added ('OK')	text/html	etag:%2277c7-621dde412405a-gzip%22	https://webera.uz/contact.html	D:/Temp/hodiy-solo/webera.uz/contact.html	(from https://webera.uz/?gad_source=1&gclid=CjwKCAjw6JS3BhBAEiwAO9waF48oFbl-914Cz2cdC3m57re8TeZhK55GWcwpUBrFTHqbV5QJkLo6xRoCtqoQAvD_BwE)
13:59:23	39842/39842	---M--	200	added ('OK')	image/png	etag:%229ba2-621d2ef8b5a80%22	https://webera.uz/img/feedback.png	D:/Temp/hodiy-solo/webera.uz/img/feedback.png	(from https://webera.uz/?gad_source=1&gclid=CjwKCAjw6JS3BhBAEiwAO9waF48oFbl-914Cz2cdC3m57re8TeZhK55GWcwpUBrFTHqbV5QJkLo6xRoCtqoQAvD_BwE)
13:59:23	62877/62877	---M-Z	200	added ('OK')	text/html	etag:%22f59d-621ddd5183c5c-gzip%22	https://webera.uz/index.html	D:/Temp/hodiy-solo/webera.uz/index-2.html	(from https://webera.uz/?gad_source=1&gclid=CjwKCAjw6JS3BhBAEiwAO9waF48oFbl-914Cz2cdC3m57re8TeZhK55GWcwpUBrFTHqbV5QJkLo6xRoCtqoQAvD_BwE)
13:59:23	6668/6668	---M--	200	added ('OK')	image/svg+xml	etag:%221a0c-621a96e4d1900%22	https://webera.uz/img/projects/profi24-logo.svg	D:/Temp/hodiy-solo/webera.uz/img/projects/profi24-logo.svg	(from https://webera.uz/?gad_source=1&gclid=CjwKCAjw6JS3BhBAEiwAO9waF48oFbl-914Cz2cdC3m57re8TeZhK55GWcwpUBrFTHqbV5QJkLo6xRoCtqoQAvD_BwE)
13:59:23	349165/349165	---M--	200	added ('OK')	image/jpeg	etag:%22553ed-621a96c094380%22	https://webera.uz/img/projects/profi24.jpg	D:/Temp/hodiy-solo/webera.uz/img/projects/profi24.jpg	(from https://webera.uz/?gad_source=1&gclid=CjwKCAjw6JS3BhBAEiwAO9waF48oFbl-914Cz2cdC3m57re8TeZhK55GWcwpUBrFTHqbV5QJkLo6xRoCtqoQAvD_BwE)
13:59:24	6063/6063	---M--	200	added ('OK')	image/svg+xml	etag:%2217af-621a926e51180%22	https://webera.uz/img/projects/mybookinguz-logo.svg	D:/Temp/hodiy-solo/webera.uz/img/projects/mybookinguz-logo.svg	(from https://webera.uz/?gad_source=1&gclid=CjwKCAjw6JS3BhBAEiwAO9waF48oFbl-914Cz2cdC3m57re8TeZhK55GWcwpUBrFTHqbV5QJkLo6xRoCtqoQAvD_BwE)
13:59:24	337810/337810	---M--	200	added ('OK')	image/jpeg	etag:%2252792-621aab9d27b80%22	https://webera.uz/img/projects/mybookinguz.jpg	D:/Temp/hodiy-solo/webera.uz/img/projects/mybookinguz.jpg	(from https://webera.uz/?gad_source=1&gclid=CjwKCAjw6JS3BhBAEiwAO9waF48oFbl-914Cz2cdC3m57re8TeZhK55GWcwpUBrFTHqbV5QJkLo6xRoCtqoQAvD_BwE)
13:59:24	294285/294285	---M--	200	added ('OK')	image/jpeg	etag:%2247d8d-621c7381e9200%22	https://webera.uz/img/projects/gross.jpg	D:/Temp/hodiy-solo/webera.uz/img/projects/gross.jpg	(from https://webera.uz/?gad_source=1&gclid=CjwKCAjw6JS3BhBAEiwAO9waF48oFbl-914Cz2cdC3m57re8TeZhK55GWcwpUBrFTHqbV5QJkLo6xRoCtqoQAvD_BwE)
13:59:24	8606/8606	---M--	200	added ('OK')	image/svg+xml	etag:%22219e-621c738b72880%22	https://webera.uz/img/projects/gross-logo.svg	D:/Temp/hodiy-solo/webera.uz/img/projects/gross-logo.svg	(from https://webera.uz/?gad_source=1&gclid=CjwKCAjw6JS3BhBAEiwAO9waF48oFbl-914Cz2cdC3m57re8TeZhK55GWcwpUBrFTHqbV5QJkLo6xRoCtqoQAvD_BwE)
13:59:25	315786/315786	---M--	200	added ('OK')	image/jpeg	etag:%224d18a-621c76d867200%22	https://webera.uz/img/projects/ozagro.jpg	D:/Temp/hodiy-solo/webera.uz/img/projects/ozagro.jpg	(from https://webera.uz/?gad_source=1&gclid=CjwKCAjw6JS3BhBAEiwAO9waF48oFbl-914Cz2cdC3m57re8TeZhK55GWcwpUBrFTHqbV5QJkLo6xRoCtqoQAvD_BwE)
13:59:25	360100/360100	---M--	200	added ('OK')	image/svg+xml	etag:%2257ea4-621c76ed62380%22	https://webera.uz/img/projects/ozagro-logo.svg	D:/Temp/hodiy-solo/webera.uz/img/projects/ozagro-logo.svg	(from https://webera.uz/?gad_source=1&gclid=CjwKCAjw6JS3BhBAEiwAO9waF48oFbl-914Cz2cdC3m57re8TeZhK55GWcwpUBrFTHqbV5QJkLo6xRoCtqoQAvD_BwE)
